status_conta,duracao_mes,hist_credito,proposito,qtdd_credito,reserva,temp_man_empr_atual,percen_tx_rendim_disp,genero,estado_civil,dev_fiadores,tempo_res_atual,patrimonio,idade_anos,outros_par,habitacao,n_creditos,status_ocupacional,n_corresponsaveis,telefone,estrangeiro,classe,ID
Regular,24,Em aberto mas em dia,carro (novo),2718,< 100,1 - 4,3,Mulher,uniao registrada,nenhum,4,"Poupança/
Seguro de vida",20,nenhum,alugada,1,"Desempregado/
não qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,594
Negativo,24,Quitados,carro (usado),1358,Desconhecido/Inexistente,> 7,4,Homem, solteiro,nenhum,3,Carro/outro,40,lojas,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,595
Regular,6,Quitados,carro (novo),931,100 - 500,...<1ano,1,Mulher,uniao registrada,nenhum,1,"Poupança/
Seguro de vida",32,lojas,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Ruim,596
Negativo,24,Em aberto mas em dia,carro (novo),1442,< 100,4 - 7,4,Mulher,uniao registrada,nenhum,4,Carro/outro,23,nenhum,alugada,2,"Empregado
qualificado",1,Nenhum,Sim,Ruim,597
Regular,24,Quitados,negócios,4241,< 100,1 - 4,1,Homem, solteiro,nenhum,4,Imóvel,36,nenhum,própria,3,"Desempregado/
não qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,598
Inexistente,18,conta crítica/outros créditos existentes (não neste banco),carro (novo),2775,< 100,4 - 7,2,Homem, solteiro,nenhum,2,"Poupança/
Seguro de vida",31,banco,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Ruim,599
Inexistente,24,Pago mas já esteve em atraso,negócios,3863,< 100,1 - 4,1,Homem, solteiro,nenhum,2,"Sem posses/
desconhecido",32,nenhum,de graça,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,600
Regular,7,Em aberto mas em dia,rádio/televisão,2329,< 100,...<1ano,1,Mulher,uniao registrada,fiador,1,Imóvel,45,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,601
Regular,9,Em aberto mas em dia,móveis/equipamentos,918,< 100,1 - 4,4,Mulher,uniao registrada,nenhum,1,"Poupança/
Seguro de vida",30,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,602
Regular,24,Quitados,educação,1837,< 100,4 - 7,4,Mulher,uniao registrada,nenhum,4,"Sem posses/
desconhecido",34,banco,de graça,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Ruim,603
Inexistente,36,Em aberto mas em dia,móveis/equipamentos,3349,< 100,1 - 4,4,Mulher,uniao registrada,nenhum,2,Carro/outro,28,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,604
Alto,10,Em aberto mas em dia,móveis/equipamentos,1275,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,2,"Poupança/
Seguro de vida",23,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,605
Negativo,24,Quitados,móveis/equipamentos,2828,500 - 1000,1 - 4,4,Homem, solteiro,nenhum,4,Imóvel,22,lojas,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,606
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),negócios,4526,< 100,1 - 4,3,Homem, solteiro,nenhum,2,Imóvel,74,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,607
Regular,36,Em aberto mas em dia,rádio/televisão,2671,100 - 500,1 - 4,4,Mulher,uniao registrada,co-requerente,4,"Sem posses/
desconhecido",50,nenhum,de graça,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,608
Inexistente,18,Em aberto mas em dia,rádio/televisão,2051,< 100,...<1ano,4,Homem, solteiro,nenhum,1,Imóvel,33,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,609
Inexistente,15,Em aberto mas em dia,carro (usado),1300,Desconhecido/Inexistente,> 7,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",45,banco,de graça,1,"Empregado
qualificado",2,Nenhum,Sim,Bom,610
Negativo,12,Em aberto mas em dia,eletrodomésticos,741,100 - 500,desempregado,4,Mulher,uniao registrada,nenhum,3,"Poupança/
Seguro de vida",22,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,611
Alto,10,Em aberto mas em dia,carro (novo),1240,100 - 500,> 7,1,Mulher,uniao registrada,nenhum,4,"Sem posses/
desconhecido",48,nenhum,de graça,1,"Desempregado/
não qualificado",2,Nenhum,Sim,Ruim,612
Negativo,21,Em aberto mas em dia,rádio/televisão,3357,> 1000,...<1ano,4,Mulher,uniao registrada,nenhum,2,Carro/outro,29,banco,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,613
Negativo,24,Quitados,carro (usado),3632,< 100,1 - 4,1,Mulher,uniao registrada,fiador,4,Carro/outro,22,banco,alugada,1,"Empregado
qualificado",1,Nenhum,Não,Bom,614
Inexistente,18,Pago mas já esteve em atraso,móveis/equipamentos,1808,< 100,4 - 7,4,Mulher,uniao registrada,nenhum,1,Imóvel,22,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,615
Regular,48,Quitados,negócios,12204,Desconhecido/Inexistente,1 - 4,2,Homem, solteiro,nenhum,2,Carro/outro,48,banco,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,616
Regular,60,Pago mas já esteve em atraso,rádio/televisão,9157,Desconhecido/Inexistente,1 - 4,2,Homem, solteiro,nenhum,2,"Sem posses/
desconhecido",27,nenhum,de graça,1,"Empregado em 
 cargo superior
 qualificado",1,Nenhum,Sim,Bom,617
Negativo,6,conta crítica/outros créditos existentes (não neste banco),carro (novo),3676,< 100,1 - 4,1,Homem, solteiro,nenhum,3,Imóvel,37,nenhum,alugada,3,"Empregado
qualificado",2,Nenhum,Sim,Bom,618
Regular,30,Em aberto mas em dia,móveis/equipamentos,3441,100 - 500,1 - 4,2,Mulher,uniao registrada,co-requerente,4,Carro/outro,21,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,619
Inexistente,12,Em aberto mas em dia,carro (novo),640,< 100,1 - 4,4,Homem,uniao registrada,nenhum,2,Imóvel,49,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,620
Regular,21,conta crítica/outros créditos existentes (não neste banco),negócios,3652,< 100,4 - 7,2,Homem, solteiro,nenhum,3,"Poupança/
Seguro de vida",27,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,621
Inexistente,18,conta crítica/outros créditos existentes (não neste banco),carro (novo),1530,< 100,1 - 4,3,Homem, solteiro,nenhum,2,"Poupança/
Seguro de vida",32,banco,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Ruim,622
Inexistente,48,Em aberto mas em dia,negócios,3914,Desconhecido/Inexistente,1 - 4,4,Homem,uniao registrada,nenhum,2,Imóvel,38,banco,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,623
Negativo,12,Em aberto mas em dia,móveis/equipamentos,1858,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,1,Carro/outro,22,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,624
Negativo,18,Em aberto mas em dia,rádio/televisão,2600,< 100,1 - 4,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",65,nenhum,de graça,2,"Empregado
qualificado",1,Nenhum,Sim,Ruim,625
Inexistente,15,Em aberto mas em dia,rádio/televisão,1979,Desconhecido/Inexistente,> 7,4,Homem, solteiro,nenhum,2,Carro/outro,35,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,626
Alto,6,Em aberto mas em dia,móveis/equipamentos,2116,< 100,1 - 4,2,Homem, solteiro,nenhum,2,Imóvel,41,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,627
Regular,9,Quitados,carro (novo),1437,100 - 500,4 - 7,2,Homem, solteiro,nenhum,3,"Sem posses/
desconhecido",29,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,628
Inexistente,42,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,4042,500 - 1000,1 - 4,4,Homem, solteiro,nenhum,4,Imóvel,36,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,629
Inexistente,9,Em aberto mas em dia,educação,3832,Desconhecido/Inexistente,> 7,1,Homem, solteiro,nenhum,4,Imóvel,64,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,630
Negativo,24,Em aberto mas em dia,rádio/televisão,3660,< 100,1 - 4,2,Mulher,uniao registrada,nenhum,4,Carro/outro,28,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,631
Negativo,18,Quitados,móveis/equipamentos,1553,< 100,1 - 4,4,Homem, solteiro,nenhum,3,Carro/outro,44,banco,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,632
Regular,15,Em aberto mas em dia,rádio/televisão,1444,Desconhecido/Inexistente,...<1ano,4,Homem, solteiro,nenhum,1,"Poupança/
Seguro de vida",23,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,633
Inexistente,9,Em aberto mas em dia,móveis/equipamentos,1980,< 100,...<1ano,2,Mulher,uniao registrada,co-requerente,2,Carro/outro,19,nenhum,alugada,2,"Empregado
qualificado",1,Nenhum,Sim,Ruim,634
Regular,24,Em aberto mas em dia,carro (novo),1355,< 100,...<1ano,3,Mulher,uniao registrada,nenhum,4,Carro/outro,25,nenhum,própria,1,"Desempregado/
não qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,635
Inexistente,12,Em aberto mas em dia,educação,1393,< 100,> 7,4,Homem, solteiro,nenhum,4,"Poupança/
Seguro de vida",47,banco,própria,3,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,636
Inexistente,24,Em aberto mas em dia,rádio/televisão,1376,500 - 1000,4 - 7,4,Mulher,uniao registrada,nenhum,1,Carro/outro,28,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,637
Inexistente,60,Pago mas já esteve em atraso,rádio/televisão,15653,< 100,4 - 7,2,Homem, solteiro,nenhum,4,Carro/outro,21,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,638
Inexistente,12,Em aberto mas em dia,rádio/televisão,1493,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,3,Carro/outro,34,nenhum,própria,1,"Empregado
qualificado",2,Nenhum,Sim,Bom,639
Negativo,42,Pago mas já esteve em atraso,rádio/televisão,4370,< 100,4 - 7,3,Homem, solteiro,nenhum,2,"Poupança/
Seguro de vida",26,banco,própria,2,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Ruim,640
Negativo,18,Em aberto mas em dia,educação,750,< 100,desempregado,4,Mulher,uniao registrada,nenhum,1,Imóvel,27,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Ruim,641
Regular,15,Em aberto mas em dia,reparos,1308,< 100,> 7,4,Homem, solteiro,nenhum,4,Carro/outro,38,nenhum,própria,2,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,642
Inexistente,15,Em aberto mas em dia,educação,4623,100 - 500,1 - 4,3,Homem, solteiro,nenhum,2,"Poupança/
Seguro de vida",40,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,643
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1851,< 100,4 - 7,4,Homem,uniao registrada,fiador,2,Carro/outro,33,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,644
Negativo,18,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1880,< 100,4 - 7,4,Homem,uniao registrada,nenhum,1,"Poupança/
Seguro de vida",32,nenhum,própria,2,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,645
Inexistente,36,Pago mas já esteve em atraso,negócios,7980,Desconhecido/Inexistente,...<1ano,4,Homem, solteiro,nenhum,4,Carro/outro,27,nenhum,alugada,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,646
Negativo,30,Quitados,móveis/equipamentos,4583,< 100,1 - 4,2,Homem,uniao registrada,fiador,2,Imóvel,32,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,647
Inexistente,12,Em aberto mas em dia,carro (novo),1386,500 - 1000,1 - 4,2,Mulher,uniao registrada,nenhum,2,"Poupança/
Seguro de vida",26,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,648
Alto,24,Em aberto mas em dia,carro (novo),947,< 100,4 - 7,4,Homem, solteiro,nenhum,3,"Sem posses/
desconhecido",38,banco,de graça,1,"Empregado
qualificado",2,Nenhum,Sim,Ruim,649
Negativo,12,Em aberto mas em dia,educação,684,< 100,1 - 4,4,Homem, solteiro,nenhum,4,Carro/outro,40,nenhum,alugada,1,"Desempregado/
não qualificado",2,Nenhum,Sim,Ruim,650
Negativo,48,Em aberto mas em dia,educação,7476,< 100,4 - 7,4,Homem, solteiro,nenhum,1,"Sem posses/
desconhecido",50,nenhum,de graça,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,651
Regular,12,Em aberto mas em dia,móveis/equipamentos,1922,< 100,1 - 4,4,Homem, solteiro,nenhum,2,"Poupança/
Seguro de vida",37,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Ruim,652
Negativo,24,Em aberto mas em dia,carro (novo),2303,< 100,> 7,4,Homem, solteiro,co-requerente,1,Imóvel,45,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,653
Regular,36,Pago mas já esteve em atraso,carro (novo),8086,100 - 500,> 7,2,Homem, solteiro,nenhum,4,Carro/outro,42,nenhum,própria,4,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,654
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),carro (usado),2346,< 100,4 - 7,4,Homem, solteiro,nenhum,3,Carro/outro,35,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,655
Negativo,14,Em aberto mas em dia,carro (novo),3973,< 100,desempregado,1,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",22,nenhum,de graça,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,656
Regular,12,Em aberto mas em dia,carro (novo),888,< 100,> 7,4,Homem, solteiro,nenhum,4,Carro/outro,41,banco,própria,1,"Desempregado/
não qualificado",2,Nenhum,Sim,Ruim,657
Inexistente,48,Em aberto mas em dia,rádio/televisão,10222,Desconhecido/Inexistente,4 - 7,4,Homem, solteiro,nenhum,3,Carro/outro,37,lojas,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,658
Regular,30,Quitados,negócios,4221,< 100,1 - 4,2,Mulher,uniao registrada,nenhum,1,Carro/outro,28,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,659
Regular,18,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,6361,< 100,> 7,2,Homem, solteiro,nenhum,1,"Sem posses/
desconhecido",41,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,660
Alto,12,Em aberto mas em dia,rádio/televisão,1297,< 100,1 - 4,3,Homem,uniao registrada,nenhum,4,Imóvel,23,nenhum,alugada,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,661
Negativo,12,Em aberto mas em dia,carro (novo),900,Desconhecido/Inexistente,1 - 4,4,Homem,uniao registrada,nenhum,2,Carro/outro,23,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,662
Inexistente,21,Em aberto mas em dia,móveis/equipamentos,2241,< 100,> 7,4,Homem, solteiro,nenhum,2,Imóvel,50,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,663
Regular,6,Pago mas já esteve em atraso,móveis/equipamentos,1050,< 100,desempregado,4,Homem, solteiro,nenhum,1,"Poupança/
Seguro de vida",35,lojas,própria,2,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,664
Alto,6,conta crítica/outros créditos existentes (não neste banco),educação,1047,< 100,1 - 4,2,Mulher,uniao registrada,nenhum,4,"Poupança/
Seguro de vida",50,nenhum,própria,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,665
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),carro (usado),6314,< 100,desempregado,4,Homem, solteiro,co-requerente,2,"Sem posses/
desconhecido",27,banco,própria,2,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,666
Regular,30,Quitados,móveis/equipamentos,3496,> 1000,1 - 4,4,Homem, solteiro,nenhum,2,Carro/outro,34,lojas,própria,1,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,667
Inexistente,48,Quitados,negócios,3609,< 100,1 - 4,1,Mulher,uniao registrada,nenhum,1,Imóvel,27,lojas,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,668
Negativo,12,conta crítica/outros créditos existentes (não neste banco),carro (novo),4843,< 100,> 7,3,Homem, solteiro,co-requerente,4,"Poupança/
Seguro de vida",43,nenhum,alugada,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Ruim,669
Alto,30,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,3017,< 100,> 7,4,Homem, solteiro,nenhum,4,"Poupança/
Seguro de vida",47,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,670
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),negócios,4139,100 - 500,1 - 4,3,Homem, solteiro,nenhum,3,"Poupança/
Seguro de vida",27,nenhum,própria,2,"Desempregado/
não qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,671
Inexistente,36,Em aberto mas em dia,negócios,5742,100 - 500,4 - 7,2,Homem, solteiro,nenhum,2,Carro/outro,31,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,672
Inexistente,60,Em aberto mas em dia,carro (novo),10366,< 100,> 7,2,Homem, solteiro,nenhum,4,"Poupança/
Seguro de vida",42,nenhum,própria,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,673
Inexistente,6,conta crítica/outros créditos existentes (não neste banco),carro (novo),2080,500 - 1000,1 - 4,1,Homem,uniao registrada,nenhum,2,Carro/outro,24,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,674
Inexistente,21,Pago mas já esteve em atraso,negócios,2580,500 - 1000,...<1ano,4,Homem, solteiro,nenhum,2,Imóvel,41,banco,própria,1,"Desempregado/
não qualificado",2,Nenhum,Sim,Ruim,675
Inexistente,30,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,4530,< 100,4 - 7,4,Mulher,uniao registrada,nenhum,4,Carro/outro,26,nenhum,alugada,1,"Empregado em 
 cargo superior
 qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,676
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,5150,< 100,> 7,4,Homem, solteiro,nenhum,4,Carro/outro,33,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,677
Regular,72,Em aberto mas em dia,rádio/televisão,5595,100 - 500,1 - 4,2,Homem,uniao registrada,nenhum,2,Carro/outro,24,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Ruim,678
Negativo,24,Em aberto mas em dia,rádio/televisão,2384,< 100,> 7,4,Homem, solteiro,nenhum,4,Imóvel,64,banco,alugada,1,"Desempregado/
não qualificado",1,Nenhum,Sim,Bom,679
Inexistente,18,Em aberto mas em dia,rádio/televisão,1453,< 100,...<1ano,3,Mulher,uniao registrada,nenhum,1,Imóvel,26,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,680
Inexistente,6,Em aberto mas em dia,educação,1538,< 100,...<1ano,1,Mulher,uniao registrada,nenhum,2,"Sem posses/
desconhecido",56,nenhum,própria,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,681
Inexistente,12,Em aberto mas em dia,rádio/televisão,2279,Desconhecido/Inexistente,1 - 4,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",37,nenhum,de graça,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,682
Inexistente,15,Pago mas já esteve em atraso,rádio/televisão,1478,< 100,1 - 4,4,Homem,uniao registrada,nenhum,3,Imóvel,33,banco,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,683
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,5103,< 100,...<1ano,3,Homem,uniao registrada,nenhum,3,"Sem posses/
desconhecido",47,nenhum,de graça,3,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,684
Regular,36,Pago mas já esteve em atraso,negócios,9857,100 - 500,4 - 7,1,Homem, solteiro,nenhum,3,"Poupança/
Seguro de vida",31,nenhum,própria,2,"Desempregado/
não qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,685
Inexistente,60,Em aberto mas em dia,carro (novo),6527,Desconhecido/Inexistente,1 - 4,4,Homem, solteiro,nenhum,4,"Sem posses/
desconhecido",34,nenhum,de graça,1,"Empregado
qualificado",2,"Sim, registrado em nome do cliente",Sim,Bom,686
Alto,10,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,1347,Desconhecido/Inexistente,4 - 7,4,Homem, solteiro,nenhum,2,"Poupança/
Seguro de vida",27,nenhum,própria,2,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,687
Regular,36,Pago mas já esteve em atraso,carro (novo),2862,100 - 500,> 7,4,Homem, solteiro,nenhum,3,"Sem posses/
desconhecido",30,nenhum,de graça,1,"Empregado
qualificado",1,Nenhum,Sim,Bom,688
Inexistente,9,Em aberto mas em dia,rádio/televisão,2753,100 - 500,> 7,3,Homem, solteiro,co-requerente,4,Carro/outro,35,nenhum,própria,1,"Empregado
qualificado",1,"Sim, registrado em nome do cliente",Sim,Bom,689
Negativo,12,Em aberto mas em dia,carro (novo),3651,> 1000,1 - 4,1,Homem, solteiro,nenhum,3,"Poupança/
Seguro de vida",31,nenhum,própria,1,"Empregado
qualificado",2,Nenhum,Sim,Bom,690
Negativo,15,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,975,< 100,1 - 4,2,Homem,uniao registrada,nenhum,3,"Poupança/
Seguro de vida",25,nenhum,própria,2,"Empregado
qualificado",1,Nenhum,Sim,Bom,691
